15731,15731,-31246,-31407
4688,4717,14792,14635
-3283,-3226,-3479,-3629
-7967,-7884,-20078,-20216
-9253,-9146,30968,30845
-7122,-6993,18919,18814
-1623,-1475,9595,9511
7121,7284,3229,3167
18885,19059,-3,-41
-32154,-31973,-38,-51
-15265,-15082,3119,3131
3598,3779,9393,9430
23965,24140,18646,18706
-20192,-20028,30639,30722
1689,1838,-20458,-20355
23536,23667,-3916,-3796
-20745,-20636,14325,14461
-589,-504,-31726,-31579
18002,18060,-11467,-11313
-30972,-30941,9079,9237
-16872,-16870,29404,29562
-5559,-5585,-16539,-16384
2703,2649,1862,2010
